beta,rho,volvol,v_atm_n,alpha,F,K,log_moneyness,T,Shift,dV_dF,dV_dK,dV_dBeta,dV_dRho,dV_dVolvol,dV_dVatm,volatility,d2V_dF2,d2V_dK2
0.25,-0.04999999999999999,0.21,0.02,0.03478689353888006,0.108,0.10414285714285715,-0.03636764417087483,1.0,0.0,-0.01480189000561292,0.01565870196329234,-0.0003611398749492345,-0.0004031060242548623,0.00014928835598282397,0.9951499622615212,0.01993510336307959,5.301733750996333,0.6106708690761402
0.25,-0.04999999999999999,0.21,0.02,0.03478689353888006,0.108,0.11185714285714286,0.03509131981127019,1.0,0.0,-0.021163159412932415,0.020343043452592104,0.00035468775833047417,0.00040492936087543896,-4.461575553449393e-05,1.0042038601706937,0.02007393664537474,5.32166284442748,0.5895166391385521
0.25,-0.04999999999999999,0.21,0.02,0.03478689353888006,0.108,0.11957142857142858,0.10178269430994238,1.0,0.0,-0.027361625343276574,0.025003006812679467,0.001043784472049003,0.0012133503334010864,0.00017607211522108202,1.0107173766329969,0.020248902462821308,5.34069959039156,0.5916149184081549
0.25,-0.04999999999999999,0.21,0.02,0.03478689353888006,0.108,0.12728571428571428,0.16430305129127634,1.0,0.0,-0.03327792083177326,0.029510066489512567,0.0017047022578264848,0.002009178236977993,0.0007923634769146926,1.0148570987050798,0.020459301230158964,5.325827132607123,0.5691882157607281
0.25,-0.04999999999999999,0.21,0.02,0.03478689353888006,0.108,0.135,0.22314355131420976,1.0,0.0,-0.03881795804290596,0.03376289266170067,0.0023367898484283334,0.002781401206575218,0.0017707213473272532,1.016896402153411,0.02070354371776114,5.2907281322358495,0.5328385195346044
0.25,-0.04999999999999999,0.21,0.02,0.029585523446907576,0.20600000000000002,0.15450000000000003,-0.2876820724517808,1.0,0.0,0.02681737765712123,-0.02334119058587249,-0.002568912551431657,-0.004722908685667049,0.009214078850600105,0.9279529714079082,0.020493702847565895,-197.51336828789107,0.40159118267499644
0.25,-0.04999999999999999,0.21,0.02,0.029585523446907576,0.20600000000000002,0.16921428571428573,-0.19671029424605413,1.0,0.0,0.018895396389002422,-0.016532216299936703,-0.0018316936682694074,-0.0035752615555606493,0.005277377552320717,0.9543110770365848,0.02019812709160873,-203.01881385999033,0.5230801625880681
0.25,-0.04999999999999999,0.21,0.02,0.029585523446907576,0.20600000000000002,0.18392857142857144,-0.11332868530700324,1.0,0.0,0.009368403790731592,-0.008023075451035862,-0.0010930775520834324,-0.0022439604029089733,0.0022127677502814525,0.9772006535554989,0.020015574242070167,-207.79931867134465,0.6277464069239298
0.25,-0.04999999999999999,0.21,0.02,0.029585523446907576,0.20600000000000002,0.19864285714285718,-0.03636764417087472,1.0,0.0,-0.0013482129214277831,0.0017504792862734315,-0.0003603264665807959,-0.0007690746824107197,0.0003757013970762113,0.994032381060328,0.01996827378167928,-211.32893889496944,0.6902143778945653
0.25,-0.04999999999999999,0.21,0.02,0.029585523446907576,0.20600000000000002,0.21335714285714286,0.03509131981126998,1.0,0.0,-0.012513688002480093,0.012045257725442293,0.0003538868330321687,0.0007752738763466827,5.488293847166759e-06,1.0029874144765194,0.02006966494764621,-213.23420781212295,0.6977570388597802
0.25,-0.04999999999999999,0.21,0.02,0.029585523446907576,0.20600000000000002,0.2280714285714286,0.10178269430994238,1.0,0.0,-0.023255392285549046,0.021995443742376112,0.0010358104859942152,0.0022988947238899993,0.0011278668103631428,1.0038648913870962,0.02032102951179816,-213.47539144178322,0.6467122577039441
0.25,-0.04999999999999999,0.21,0.02,0.029585523446907576,0.20600000000000002,0.2427857142857143,0.16430305129127634,1.0,0.0,-0.03285019936762178,0.030884469359217,0.0016760403342974683,0.003723439782193916,0.003550336927227171,0.9981408940692993,0.020711695428329967,-212.34967706998924,0.5573373011391006
0.25,-0.04999999999999999,0.21,0.02,0.029585523446907576,0.20600000000000002,0.2575,0.22314355131420976,1.0,0.0,-0.04090583085648548,0.038320603580839566,0.002272305673484132,0.00500186888435783,0.006952447558633557,0.9882120181187171,0.02122273230879848,-210.34180291377686,0.4529215996397095
0.25,-0.04999999999999999,0.21,0.02,0.026839710565949824,0.30400000000000005,0.22800000000000004,-0.2876820724517809,1.0,0.0,0.03892129330589224,-0.03658420300071013,-0.002485520619183168,-0.006283091200098845,0.016717713380298704,0.9015783866000993,0.021522496920935906,16.29340376309769,0.25641765138130546
0.25,-0.04999999999999999,0.21,0.02,0.026839710565949824,0.30400000000000005,0.24971428571428575,-0.19671029424605427,1.0,0.0,0.031030328777070498,-0.02942579429231578,-0.0017922645104140322,-0.004943974715732047,0.009983598541624117,0.9357309002297476,0.020799841123384715,17.04892899582867,0.4081065762756023
0.25,-0.04999999999999999,0.21,0.02,0.026839710565949824,0.30400000000000005,0.27142857142857146,-0.11332868530700324,1.0,0.0,0.01967766694517098,-0.018742334955588073,-0.0010825242612033659,-0.003218579007480127,0.004279738782114739,0.9687724759552263,0.020270286363979567,17.801826314706677,0.5747134070582972
0.25,-0.04999999999999999,0.21,0.02,0.026839710565949824,0.30400000000000005,0.2931428571428572,-0.03636764417087483,1.0,0.0,0.005078966943654266,-0.0047734773614367555,-0.0003597882339279046,-0.001130493591100512,0.0006853350144331305,0.9932673267210035,0.020010060602007704,18.361797215149675,0.6993581702692196
0.25,-0.04999999999999999,0.21,0.02,0.026839710565949824,0.30400000000000005,0.3148571428571429,0.03509131981126998,1.0,0.0,-0.011054463733740841,0.010772155850199543,0.00035334949202714405,0.0011437525093693779,0.00014212105450828183,1.002175098116509,0.020074649103186935,18.531522908425536,0.7119827937689335
0.25,-0.04999999999999999,0.21,0.02,0.026839710565949824,0.30400000000000005,0.33657142857142863,0.10178269430994238,1.0,0.0,-0.026100500415930573,0.025290941610939675,0.0010257649313283324,0.0033304785942989135,0.0027632964597068543,0.9946279180481077,0.020470233154943267,18.29268308081637,0.6099997860033237
0.25,-0.04999999999999999,0.21,0.02,0.026839710565949824,0.30400000000000005,0.3582857142857143,0.16430305129127634,1.0,0.0,-0.03816174698294261,0.036898102886160765,0.001640265607366631,0.005222814652983132,0.007756019663324176,0.9766297484267716,0.02115151627605481,17.815453925115687,0.4562193584834547
0.25,-0.04999999999999999,0.21,0.02,0.026839710565949824,0.30400000000000005,0.38000000000000006,0.22314355131420976,1.0,0.0,-0.04683756820346367,0.04519021169695725,0.0022008908792670034,0.006763850757263157,0.014059743050354179,0.955736888588743,0.02204843827048573,17.297229313308556,0.31215411911205915
0.25,-0.04999999999999999,0.21,0.02,0.02502766226792897,0.402,0.3015,-0.28768207245178107,1.0,0.0,0.04584783498643093,-0.04411031340724102,-0.0024142943859384314,-0.007466014372708996,0.024597163670453392,0.8792344113189854,0.02271602237268665,-5.588011434675171,0.14843064056332606
0.25,-0.04999999999999999,0.21,0.02,0.02502766226792897,0.402,0.33021428571428574,-0.19671029424605427,1.0,0.0,0.039086378783595374,-0.0378970277209832,-0.0017522279738280133,-0.006073744725915153,0.015333117407700936,0.9165127254351368,0.021528572794460833,-5.688206410819125,0.29491809376318934
0.25,-0.04999999999999999,0.21,0.02,0.02502766226792897,0.402,0.35892857142857143,-0.11332868530700324,1.0,0.0,0.02727762357650244,-0.026581682784981495,-0.0010700547184439024,-0.0041084438663629985,0.006829741654168497,0.9582145655065433,0.020588661923350134,-5.7562410967844535,0.5001260551597115
0.25,-0.04999999999999999,0.21,0.02,0.02502766226792897,0.402,0.3876428571428572,-0.03636764417087483,1.0,0.0,0.009512877193063703,-0.009286365545411408,-0.0003591774794253766,-0.0014867398909212959,0.0010755120197214474,0.9918229990774075,0.02006049189579849,-5.786361849201417,0.6895164894951422
0.25,-0.04999999999999999,0.21,0.02,0.02502766226792897,0.402,0.41635714285714287,0.03509131981126998,1.0,0.0,-0.011573837504058023,0.011356878457806054,0.0003527329331398654,0.0015095938457609925,0.00036399233280248744,1.0006594761136078,0.020088659071934696,-5.822622683721909,0.7118286228439298
0.25,-0.04999999999999999,0.21,0.02,0.02502766226792897,0.402,0.4450714285714286,0.10178269430994238,1.0,0.0,-0.030349296994126907,0.029741572851113104,0.001013495051771507,0.004288593098700222,0.0049721312934958295,0.9826862466116859,0.020690091232721367,-5.8698111468812,0.5489608624567869
0.25,-0.04999999999999999,0.21,0.02,0.02502766226792897,0.402,0.47378571428571437,0.16430305129127634,1.0,0.0,-0.04347079956573602,0.04253831220925007,0.0016023215324012519,0.006482842790367371,0.012846411337474883,0.9531659121708724,0.021741799561550864,-5.880974932523981,0.3470638560096921
0.25,-0.04999999999999999,0.21,0.02,0.02502766226792897,0.402,0.5025000000000001,0.22314355131420976,1.0,0.0,-0.051404594908378,0.050203719802140404,0.002137423783105108,0.008115366167266158,0.0218799170309536,0.9260558835391675,0.02308357052985081,-5.854825911537622,0.19766427108558574
0.25,-0.04999999999999999,0.21,0.02,0.023698699242187656,0.5,0.375,-0.2876820724517809,1.0,0.0,0.0498559324796366,-0.04847132562916615,-0.0023599317534872544,-0.0083859125026009,0.03236969261383171,0.862761517783639,0.024006678243713244,-1.1738665595117936,0.07961532667700844
0.25,-0.04999999999999999,0.21,0.02,0.023698699242187656,0.5,0.4107142857142857,-0.19671029424605427,1.0,0.0,0.044574753922665966,-0.043633133835509756,-0.0017158285903207116,-0.007000678991370135,0.020938936494407923,0.899095988111942,0.02234875736162144,-1.104658031714223,0.2045228091065238
0.25,-0.04999999999999999,0.21,0.02,0.023698699242187656,0.5,0.4464285714285714,-0.11332868530700324,1.0,0.0,0.03327708100048232,-0.03272471967519231,-0.0010565559191433316,-0.004909413375830951,0.009732604340506601,0.9466253400938762,0.020961971212538674,-0.9567346914707286,0.4226734517942533
0.25,-0.04999999999999999,0.21,0.02,0.023698699242187656,0.5,0.48214285714285715,-0.03636764417087483,1.0,0.0,0.013113080475635197,-0.012932339529505813,-0.0003584517266341791,-0.001836914575309434,0.0015428478286616532,0.9898986519374375,0.020119397095956126,-0.7684269887064943,0.673855118938125
0.25,-0.04999999999999999,0.21,0.02,0.023698699242187656,0.5,0.5178571428571428,0.03509131981126998,1.0,0.0,-0.012858255939163232,0.012683299743798674,0.0003519921160100026,0.0018717201399898187,0.0006691639187206277,0.9986235676925914,0.020111582276077986,-0.7510103650076871,0.7045599405786486
0.25,-0.04999999999999999,0.21,0.02,0.023698699242187656,0.5,0.5535714285714286,0.10178269430994238,1.0,0.0,-0.034658430320133604,0.034176296506078216,0.0009998151369317032,0.005162007998132934,0.007627073653204697,0.9691527290758839,0.020973002810967107,-0.9357237207296976,0.4785017335536157
0.25,-0.04999999999999999,0.21,0.02,0.023698699242187656,0.5,0.5892857142857143,0.16430305129127634,1.0,0.0,-0.047702180379360914,0.046972150173671824,0.0015667389087481443,0.007523645623175312,0.018365023793376345,0.9308541416841454,0.0224461984357403,-1.1070866445805905,0.2526121338432508
0.25,-0.04999999999999999,0.21,0.02,0.023698699242187656,0.5,0.625,0.22314355131420976,1.0,0.0,-0.05429590256567085,0.05336175323278348,0.0020882453995174632,0.009162710545157493,0.02975017217299314,0.9024304425259144,0.02425197131335978,-1.1996237336830973,0.11932677068671185
0.25,-0.04999999999999999,0.22999999999999998,0.005,0.015823139637054524,0.01,0.0075,-0.2876820724517809,1.0,0.0,-0.02023770847084383,0.0621940505173002,-0.0006778590041708887,-0.00027163289759851716,0.00015414436480704063,0.9985028680617458,0.004849900108629159,1876456.134572435,-2.576064361825558
0.25,-0.04999999999999999,0.22999999999999998,0.005,0.015823139637054524,0.01,0.008214285714285714,-0.19671029424605427,1.0,0.0,-0.025021594778767975,0.0606417771033263,-0.00047443232242122546,-0.00019573772550712798,9.105302362782952e-05,1.0115671885205235,0.004893735199354694,1901007.7886849607,-1.6219664500383144
0.25,-0.04999999999999999,0.22999999999999998,0.005,0.015823139637054524,0.01,0.008928571428571428,-0.11332868530700324,1.0,0.0,-0.029660373809803353,0.0596043524432599,-0.0002791759315043385,-0.00011825946472088233,4.312343017398579e-05,1.0235978566489057,0.004936653486550539,1923616.5611780097,-1.3270634591222572
0.25,-0.04999999999999999,0.22999999999999998,0.005,0.015823139637054524,0.01,0.009642857142857144,-0.03636764417087472,1.0,0.0,-0.03415459503761098,0.05896393052637339,-9.133484333428976e-05,-3.9628051708151535e-05,1.0536779782022165e-05,1.0346737851912868,0.004978978582754503,1944431.2566313513,-0.9107298248878236
0.25,-0.04999999999999999,0.22999999999999998,0.005,0.015823139637054524,0.01,0.010357142857142856,0.03509131981126998,1.0,0.0,-0.03850361661450474,0.058631530784661996,8.970082576026384e-05,3.977780431430045e-05,-6.718327283383729e-06,1.044863441775068,0.005020960856921592,1963580.6262213727,-0.9702900393573011
0.25,-0.04999999999999999,0.22999999999999998,0.005,0.015823139637054524,0.01,0.011071428571428572,0.10178269430994238,1.0,0.0,-0.04270617271276422,0.058538617680835243,0.00026443619516314243,0.00011962153836919676,-8.811191359869852e-06,1.0542280099237744,0.005062794822660215,1981179.4392532443,-0.007076083273495403
0.25,-0.04999999999999999,0.22999999999999998,0.005,0.015823139637054524,0.01,0.011785714285714287,0.16430305129127634,1.0,0.0,-0.04676088821709001,0.05863147239390604,0.00043329870854508235,0.00019960346136355112,3.958220903821363e-06,1.0628234551127158,0.005104631598354084,1997332.6464972626,0.18733101999529153
0.25,-0.04999999999999999,0.22999999999999998,0.005,0.015823139637054524,0.01,0.0125,0.22314355131420976,1.0,0.0,-0.05066653199423121,0.05886746978767121,0.0005966581378274993,0.00027945642674942484,3.118248888267505e-05,1.0707019089048475,0.005146588082405649,2012138.3812604642,0.35527136788005015
0.25,-0.04999999999999999,0.22999999999999998,0.005,0.008684453301300892,0.108,0.081,-0.2876820724517809,1.0,0.0,0.05368047503580996,-0.0520719754181234,-0.0005933333269148022,-0.0020388052765149545,0.006923458150537298,0.8665940678595496,0.005912592457391106,5.555829692243451,0.45674970351317395
0.25,-0.04999999999999999,0.22999999999999998,0.005,0.008684453301300892,0.108,0.08871428571428572,-0.19671029424605413,1.0,0.0,0.04744648372749465,-0.046350083711406184,-0.0004313519567575308,-0.0016914923984048813,0.004437132415831269,0.9035173090601867,0.005529845148356921,6.390472023106092,1.0880836309386603
0.25,-0.04999999999999999,0.22999999999999998,0.005,0.008684453301300892,0.108,0.09642857142857143,-0.11332868530700312,1.0,0.0,0.03483560317618805,-0.03419218719629218,-0.0002650936380133029,-0.001175176428391822,0.002038731551634587,0.9497827311091833,0.005213994500238582,7.699099583558761,2.1306097413712224
0.25,-0.04999999999999999,0.22999999999999998,0.005,0.008684453301300892,0.108,0.10414285714285715,-0.03636764417087483,1.0,0.0,0.01336614245852671,-0.013154914242348091,-8.967091999489973e-05,-0.0004356644628389361,0.0003220655938121486,0.9904357767959171,0.005025655496703918,9.067663148882714,3.2605633843770705
0.25,-0.04999999999999999,0.22999999999999998,0.005,0.008684453301300892,0.108,0.11185714285714286,0.03509131981127019,1.0,0.0,-0.013659056058923164,0.01345823919926303,8.805273610940079e-05,0.00044352616891674135,0.0001322364336087123,0.9991973597481274,0.005026127797507953,9.254386856366327,3.39699951407649
0.25,-0.04999999999999999,0.22999999999999998,0.005,0.008684453301300892,0.108,0.11957142857142858,0.10178269430994238,1.0,0.0,-0.03673434331121556,0.036175795518692905,0.0002508936296566344,0.0012336012818886521,0.0015707963393549185,0.9728919119975088,0.005222671875495852,8.085857848243062,2.3926673894603803
0.25,-0.04999999999999999,0.22999999999999998,0.005,0.008684453301300892,0.108,0.12728571428571428,0.16430305129127634,1.0,0.0,-0.05115204312077526,0.0503028403892823,0.00039396433337834935,0.0018154836488315507,0.0038513960866001784,0.9366378481839854,0.0055615453711972095,6.800728771089805,1.3268745229147523
0.25,-0.04999999999999999,0.22999999999999998,0.005,0.008684453301300892,0.108,0.135,0.22314355131420976,1.0,0.0,-0.05880366527911963,0.057715379716950635,0.0005249694429165785,0.0022260394864220823,0.006317014973611368,0.9081499019805706,0.005981483515775104,5.96326067324812,0.6599087988448397
0.25,-0.04999999999999999,0.22999999999999998,0.005,0.007389452880676575,0.20600000000000002,0.15450000000000003,-0.2876820724517808,1.0,0.0,0.059548330663542,-0.058692782486459365,-0.0005685108772635061,-0.0027071897917840815,0.014026222916636855,0.8431305702216729,0.00741462400283864,-0.023975287931482635,-0.05941020482026956
0.25,-0.04999999999999999,0.22999999999999998,0.005,0.007389452880676575,0.20600000000000002,0.16921428571428573,-0.19671029424605413,1.0,0.0,0.058901215123282814,-0.05834355760184594,-0.0004062929602130505,-0.002375838581425427,0.00991471405063088,0.8577620135008512,0.00654994055131611,0.17518516015408156,0.14712765518243265
