rho,volvol,v_atm_n,alpha,F,K,log_moneyness,beta,T,Shift,y_scaled
-1.0,-1.0,0.2000000000000004,-0.6486517701162222,0.6000000000000001,0.6032388663967612,1.0,0.25,1.0,0.0,0.457073478332256
-1.0,-1.0,0.2000000000000004,-0.6767911175040215,1.0,0.1902834008097165,-0.9999999999999993,0.25,1.0,0.0,0.5932934471314151
-1.0,-1.0,0.2000000000000004,-0.6767911175040215,1.0,0.30595720069404275,-0.643824530433497,0.25,1.0,0.0,0.5313906290785518
-1.0,-1.0,0.2000000000000004,-0.6767911175040215,1.0,0.4216310005783688,-0.31736632215360794,0.25,1.0,0.0,0.4739433666121539
-1.0,-1.0,0.2000000000000004,-0.6767911175040215,1.0,0.5373048004626952,-0.016046115979360648,0.25,1.0,0.0,0.42782234172667494
-1.0,-1.0,0.2000000000000004,-0.6767911175040215,1.0,0.652978600347021,0.263732190579827,0.25,1.0,0.0,0.40365442589659856
-1.0,-1.0,0.2000000000000004,-0.6767911175040215,1.0,0.7686524002313477,0.5248442859637645,0.25,1.0,0.0,0.4091981068912108
-1.0,-1.0,0.2000000000000004,-0.6767911175040215,1.0,0.8843262001156738,0.7696258868568887,0.25,1.0,0.0,0.4406003151248668
-1.0,-1.0,0.2000000000000004,-0.6767911175040215,1.0,1.0,1.0,0.25,1.0,0.0,0.4877824225595363
-1.0,-1.0,0.6000000000000003,0.5782012292823551,-1.0,-1.0,-0.9999999999999993,0.25,1.0,0.0,0.5065969615716114
-1.0,-1.0,0.6000000000000003,0.5782012292823551,-1.0,-0.9976865240023135,-0.643824530433497,0.25,1.0,0.0,0.5193966645547049
-1.0,-1.0,0.6000000000000003,0.5782012292823551,-1.0,-0.995373048004627,-0.31736632215360794,0.25,1.0,0.0,0.5311857431376206
-1.0,-1.0,0.6000000000000003,0.5782012292823551,-1.0,-0.9930595720069404,-0.016046115979360204,0.25,1.0,0.0,0.542124025123807
-1.0,-1.0,0.6000000000000003,0.5782012292823551,-1.0,-0.9907460960092539,0.263732190579827,0.25,1.0,0.0,0.5523360936248742
-1.0,-1.0,0.6000000000000003,0.5782012292823551,-1.0,-0.9884326200115674,0.5248442859637645,0.25,1.0,0.0,0.5619209193683872
-1.0,-1.0,0.6000000000000003,0.5782012292823551,-1.0,-0.9861191440138809,0.7696258868568887,0.25,1.0,0.0,0.5709584238867537
-1.0,-1.0,0.6000000000000003,0.5782012292823551,-1.0,-0.9838056680161943,1.0,0.25,1.0,0.0,0.5795140728414445
-1.0,-1.0,0.6000000000000003,-0.2841448775479749,-0.6000000000000001,-0.7619433198380567,-0.9999999999999993,0.25,1.0,0.0,0.5501593733660283
-1.0,-1.0,0.6000000000000003,-0.2841448775479749,-0.6000000000000001,-0.7369577790630422,-0.6438245304334964,0.25,1.0,0.0,0.5486285298305112
-1.0,-1.0,0.6000000000000003,-0.2841448775479749,-0.6000000000000001,-0.7119722382880278,-0.31736632215360744,0.25,1.0,0.0,0.5476116560595563
-1.0,-1.0,0.6000000000000003,-0.2841448775479749,-0.6000000000000001,-0.6869866975130132,-0.016046115979360648,0.25,1.0,0.0,0.5472324180329637
-1.0,-1.0,0.6000000000000003,-0.2841448775479749,-0.6000000000000001,-0.6620011567379989,0.26373219057982783,0.25,1.0,0.0,0.5475911178439135
-1.0,-1.0,0.6000000000000003,-0.2841448775479749,-0.6000000000000001,-0.6370156159629844,0.5248442859637645,0.25,1.0,0.0,0.548765385251199
-1.0,-1.0,0.6000000000000003,-0.2841448775479749,-0.6000000000000001,-0.6120300751879699,0.7696258868568887,0.25,1.0,0.0,0.5508104411612159
-1.0,-1.0,0.6000000000000003,-0.2841448775479749,-0.6000000000000001,-0.5870445344129555,1.0,0.25,1.0,0.0,0.5537595623493005
-1.0,-1.0,0.6000000000000003,-0.4178702336680632,-0.19999999999999996,-0.5238866396761133,-0.9999999999999989,0.25,1.0,0.0,0.5851990407594055
-1.0,-1.0,0.6000000000000003,-0.4178702336680632,-0.19999999999999996,-0.47622903412377093,-0.6438245304334964,0.25,1.0,0.0,0.5712500739573576
-1.0,-1.0,0.6000000000000003,-0.4178702336680632,-0.19999999999999996,-0.4285714285714286,-0.31736632215360794,0.25,1.0,0.0,0.5594922763935334
-1.0,-1.0,0.6000000000000003,-0.4178702336680632,-0.19999999999999996,-0.38091382301908605,-0.016046115979360204,0.25,1.0,0.0,0.5505503423486048
-1.0,-1.0,0.6000000000000003,-0.4178702336680632,-0.19999999999999996,-0.33325621746674383,0.263732190579827,0.25,1.0,0.0,0.5449813824419523
-1.0,-1.0,0.6000000000000003,-0.4178702336680632,-0.19999999999999996,-0.2855986119144014,0.5248442859637645,0.25,1.0,0.0,0.5431978525415561
-1.0,-1.0,0.6000000000000003,-0.4178702336680632,-0.19999999999999996,-0.23794100636205895,0.7696258868568887,0.25,1.0,0.0,0.5453987581214689
-1.0,-1.0,0.6000000000000003,-0.4178702336680632,-0.19999999999999996,-0.19028340080971662,1.0,0.25,1.0,0.0,0.5515403197887744
-1.0,-1.0,0.6000000000000003,-0.4884809453025548,0.20000000000000018,-0.2858299595141699,-0.9999999999999993,0.25,1.0,0.0,0.625656926381857
-1.0,-1.0,0.6000000000000003,-0.4884809453025548,0.20000000000000018,-0.2155002891844996,-0.643824530433497,0.25,1.0,0.0,0.5973838429090196
-1.0,-1.0,0.6000000000000003,-0.4884809453025548,0.20000000000000018,-0.1451706188548293,-0.31736632215360794,0.25,1.0,0.0,0.5729232355008367
-1.0,-1.0,0.6000000000000003,-0.4884809453025548,0.20000000000000018,-0.07484094852515888,-0.016046115979360648,0.25,1.0,0.0,0.5540663205193179
-1.0,-1.0,0.6000000000000003,-0.4884809453025548,0.20000000000000018,-0.004511278195488577,0.263732190579827,0.25,1.0,0.0,0.5426131720316488
-1.0,-1.0,0.6000000000000003,-0.4884809453025548,0.20000000000000018,0.06581839213418172,0.5248442859637645,0.25,1.0,0.0,0.5398707859107593
-1.0,-1.0,0.6000000000000003,-0.4884809453025548,0.20000000000000018,0.13614806246385203,0.7696258868568887,0.25,1.0,0.0,0.5461562348263429
-1.0,-1.0,0.6000000000000003,-0.4884809453025548,0.20000000000000018,0.20647773279352233,1.0,0.25,1.0,0.0,0.5607056180567974
-1.0,-1.0,0.6000000000000003,-0.535079158229349,0.6000000000000001,-0.04777327935222675,-1.0,0.25,1.0,0.0,0.66956197448098
-1.0,-1.0,0.6000000000000003,-0.535079158229349,0.6000000000000001,0.045228455754771524,-0.643824530433497,0.25,1.0,0.0,0.6261621410302411
-1.0,-1.0,0.6000000000000003,-0.535079158229349,0.6000000000000001,0.1382301908617698,-0.31736632215360794,0.25,1.0,0.0,0.5877094681234882
-1.0,-1.0,0.6000000000000003,-0.535079158229349,0.6000000000000001,0.23123192596876807,-0.016046115979360648,0.25,1.0,0.0,0.5577801725704035
-1.0,-1.0,0.6000000000000003,-0.535079158229349,0.6000000000000001,0.32423366107576634,0.263732190579827,0.25,1.0,0.0,0.5404844737681012
-1.0,-1.0,0.6000000000000003,-0.535079158229349,0.6000000000000001,0.4172353961827646,0.5248442859637645,0.25,1.0,0.0,0.5387913075075086
-1.0,-1.0,0.6000000000000003,-0.535079158229349,0.6000000000000001,0.5102371312897631,0.7696258868568887,0.25,1.0,0.0,0.5526850422895345
-1.0,-1.0,0.6000000000000003,-0.535079158229349,0.6000000000000001,0.6032388663967612,1.0,0.25,1.0,0.0,0.5793411425646111
-1.0,-1.0,0.6000000000000003,-0.5692536799067327,1.0,0.1902834008097165,-0.9999999999999993,0.25,1.0,0.0,0.7155310144501459
-1.0,-1.0,0.6000000000000003,-0.5692536799067327,1.0,0.30595720069404275,-0.643824530433497,0.25,1.0,0.0,0.6568518221220249
-1.0,-1.0,0.6000000000000003,-0.5692536799067327,1.0,0.4216310005783688,-0.31736632215360794,0.25,1.0,0.0,0.6036474049516245
-1.0,-1.0,0.6000000000000003,-0.5692536799067327,1.0,0.5373048004626952,-0.016046115979360648,0.25,1.0,0.0,0.5616853459796624
-1.0,-1.0,0.6000000000000003,-0.5692536799067327,1.0,0.652978600347021,0.263732190579827,0.25,1.0,0.0,0.5385984753749251
-1.0,-1.0,0.6000000000000003,-0.5692536799067327,1.0,0.7686524002313477,0.5248442859637645,0.25,1.0,0.0,0.5399167244278757
-1.0,-1.0,0.6000000000000003,-0.5692536799067327,1.0,0.8843262001156738,0.7696258868568887,0.25,1.0,0.0,0.5642659537066765
-1.0,-1.0,0.6000000000000003,-0.5692536799067327,1.0,1.0,1.0,0.25,1.0,0.0,0.6051064364909979
-1.0,-1.0,1.0000000000000002,0.9991060854875249,-1.0,-1.0,-0.9999999999999993,0.25,1.0,0.0,0.6206524437038774
-1.0,-1.0,1.0000000000000002,0.9991060854875249,-1.0,-0.9976865240023135,-0.643824530433497,0.25,1.0,0.0,0.640167653450344
-1.0,-1.0,1.0000000000000002,0.9991060854875249,-1.0,-0.995373048004627,-0.31736632215360794,0.25,1.0,0.0,0.6580435518295789
-1.0,-1.0,1.0000000000000002,0.9991060854875249,-1.0,-0.9930595720069404,-0.016046115979360204,0.25,1.0,0.0,0.6745368921971127
-1.0,-1.0,1.0000000000000002,0.9991060854875249,-1.0,-0.9907460960092539,0.263732190579827,0.25,1.0,0.0,0.6898499909700433
-1.0,-1.0,1.0000000000000002,0.9991060854875249,-1.0,-0.9884326200115674,0.5248442859637645,0.25,1.0,0.0,0.7041447696447743
-1.0,-1.0,1.0000000000000002,0.9991060854875249,-1.0,-0.9861191440138809,0.7696258868568887,0.25,1.0,0.0,0.7175526280991834
-1.0,-1.0,1.0000000000000002,0.9991060854875249,-1.0,-0.9838056680161943,1.0,0.25,1.0,0.0,0.730181525152035
-1.0,-1.0,1.0000000000000002,-0.126051465916871,-0.6000000000000001,-0.7619433198380567,-0.9999999999999993,0.25,1.0,0.0,0.679658449740288
-1.0,-1.0,1.0000000000000002,-0.126051465916871,-0.6000000000000001,-0.7369577790630422,-0.6438245304334964,0.25,1.0,0.0,0.6799389543788507
-1.0,-1.0,1.0000000000000002,-0.126051465916871,-0.6000000000000001,-0.7119722382880278,-0.31736632215360744,0.25,1.0,0.0,0.6805526049483858
-1.0,-1.0,1.0000000000000002,-0.126051465916871,-0.6000000000000001,-0.6869866975130132,-0.016046115979360648,0.25,1.0,0.0,0.6816083257745208
-1.0,-1.0,1.0000000000000002,-0.126051465916871,-0.6000000000000001,-0.6620011567379989,0.26373219057982783,0.25,1.0,0.0,0.6831935645594676
-1.0,-1.0,1.0000000000000002,-0.126051465916871,-0.6000000000000001,-0.6370156159629844,0.5248442859637645,0.25,1.0,0.0,0.6853767804706621
-1.0,-1.0,1.0000000000000002,-0.126051465916871,-0.6000000000000001,-0.6120300751879699,0.7696258868568887,0.25,1.0,0.0,0.6882091171927895
-1.0,-1.0,1.0000000000000002,-0.126051465916871,-0.6000000000000001,-0.5870445344129555,1.0,0.25,1.0,0.0,0.6917257311018218
-1.0,-1.0,1.0000000000000002,-0.2835550678997363,-0.19999999999999996,-0.5238866396761133,-0.9999999999999989,0.25,1.0,0.0,0.7130878066218602
-1.0,-1.0,1.0000000000000002,-0.2835550678997363,-0.19999999999999996,-0.47622903412377093,-0.6438245304334964,0.25,1.0,0.0,0.7016030778346067
-1.0,-1.0,1.0000000000000002,-0.2835550678997363,-0.19999999999999996,-0.4285714285714286,-0.31736632215360794,0.25,1.0,0.0,0.6920442846037226
-1.0,-1.0,1.0000000000000002,-0.2835550678997363,-0.19999999999999996,-0.38091382301908605,-0.016046115979360204,0.25,1.0,0.0,0.684882041124062
-1.0,-1.0,1.0000000000000002,-0.2835550678997363,-0.19999999999999996,-0.33325621746674383,0.263732190579827,0.25,1.0,0.0,0.6805223380048646
-1.0,-1.0,1.0000000000000002,-0.2835550678997363,-0.19999999999999996,-0.2855986119144014,0.5248442859637645,0.25,1.0,0.0,0.6792689138528116
-1.0,-1.0,1.0000000000000002,-0.2835550678997363,-0.19999999999999996,-0.23794100636205895,0.7696258868568887,0.25,1.0,0.0,0.6812904707910747
-1.0,-1.0,1.0000000000000002,-0.2835550678997363,-0.19999999999999996,-0.19028340080971662,1.0,0.25,1.0,0.0,0.686604933257614
-1.0,-1.0,1.0000000000000002,-0.3666633347513959,0.20000000000000018,-0.2858299595141699,-0.9999999999999993,0.25,1.0,0.0,0.7517213264424781
-1.0,-1.0,1.0000000000000002,-0.3666633347513959,0.20000000000000018,-0.2155002891844996,-0.643824530433497,0.25,1.0,0.0,0.7264827325224835
-1.0,-1.0,1.0000000000000002,-0.3666633347513959,0.20000000000000018,-0.1451706188548293,-0.31736632215360794,0.25,1.0,0.0,0.7048928207708205
-1.0,-1.0,1.0000000000000002,-0.3666633347513959,0.20000000000000018,-0.07484094852515888,-0.016046115979360648,0.25,1.0,0.0,0.688319751981296
-1.0,-1.0,1.0000000000000002,-0.3666633347513959,0.20000000000000018,-0.004511278195488577,0.263732190579827,0.25,1.0,0.0,0.6780610147363887
-1.0,-1.0,1.0000000000000002,-0.3666633347513959,0.20000000000000018,0.06581839213418172,0.5248442859637645,0.25,1.0,0.0,0.6750651333646371
-1.0,-1.0,1.0000000000000002,-0.3666633347513959,0.20000000000000018,0.13614806246385203,0.7696258868568887,0.25,1.0,0.0,0.6796696306891685
-1.0,-1.0,1.0000000000000002,-0.3666633347513959,0.20000000000000018,0.20647773279352233,1.0,0.25,1.0,0.0,0.6915210836252237
-1.0,-1.0,1.0000000000000002,-0.42149863915538155,0.6000000000000001,-0.04777327935222675,-1.0,0.25,1.0,0.0,0.7939922066174596
-1.0,-1.0,1.0000000000000002,-0.42149863915538155,0.6000000000000001,0.045228455754771524,-0.643824530433497,0.25,1.0,0.0,0.7539433884647129
-1.0,-1.0,1.0000000000000002,-0.42149863915538155,0.6000000000000001,0.1382301908617698,-0.31736632215360794,0.25,1.0,0.0,0.7189750092620824
-1.0,-1.0,1.0000000000000002,-0.42149863915538155,0.6000000000000001,0.23123192596876807,-0.016046115979360648,0.25,1.0,0.0,0.6919274314331815
-1.0,-1.0,1.0000000000000002,-0.42149863915538155,0.6000000000000001,0.32423366107576634,0.263732190579827,0.25,1.0,0.0,0.6758025545227151
-1.0,-1.0,1.0000000000000002,-0.42149863915538155,0.6000000000000001,0.4172353961827646,0.5248442859637645,0.25,1.0,0.0,0.6727728140947979
-1.0,-1.0,1.0000000000000002,-0.42149863915538155,0.6000000000000001,0.5102371312897631,0.7696258868568887,0.25,1.0,0.0,0.6831587118884773
-1.0,-1.0,1.0000000000000002,-0.42149863915538155,0.6000000000000001,0.6032388663967612,1.0,0.25,1.0,0.0,0.7053500930815071
-1.0,-1.0,1.0000000000000002,-0.4617108121291401,1.0,0.1902834008097165,-0.9999999999999993,0.25,1.0,0.0,0.8386725730251599
-1.0,-1.0,1.0000000000000002,-0.4617108121291401,1.0,0.30595720069404275,-0.643824530433497,0.25,1.0,0.0,0.783391944027241
-1.0,-1.0,1.0000000000000002,-0.4617108121291401,1.0,0.4216310005783688,-0.31736632215360794,0.25,1.0,0.0,0.7341414564915841
-1.0,-1.0,1.0000000000000002,-0.4617108121291401,1.0,0.5373048004626952,-0.016046115979360648,0.25,1.0,0.0,0.6957013909389339
-1.0,-1.0,1.0000000000000002,-0.4617108121291401,1.0,0.652978600347021,0.263732190579827,0.25,1.0,0.0,0.6737486092907935
-1.0,-1.0,1.0000000000000002,-0.4617108121291401,1.0,0.7686524002313477,0.5248442859637645,0.25,1.0,0.0,0.6723843030271276
-1.0,-1.0,1.0000000000000002,-0.4617108121291401,1.0,0.8843262001156738,0.7696258868568887,0.25,1.0,0.0,0.6913491599778064
-1.0,-1.0,1.0000000000000002,-0.4617108121291401,1.0,1.0,1.0,0.25,1.0,0.0,0.7264691991721606
-1.0,-0.6000000000000005,-1.0,-0.6994137775821698,-1.0,-1.0,-0.9999999999999993,0.25,1.0,0.0,0.001906207221503733
-1.0,-0.6000000000000005,-1.0,-0.6994137775821698,-1.0,-0.9976865240023135,-0.643824530433497,0.25,1.0,0.0,0.0035329145395620503
-1.0,-0.6000000000000005,-1.0,-0.6994137775821698,-1.0,-0.995373048004627,-0.31736632215360794,0.25,1.0,0.0,0.005071809474816563
-1.0,-0.6000000000000005,-1.0,-0.6994137775821698,-1.0,-0.9930595720069404,-0.016046115979360204,0.25,1.0,0.0,0.006539295056687904
-1.0,-0.6000000000000005,-1.0,-0.6994137775821698,-1.0,-0.9907460960092539,0.263732190579827,0.25,1.0,0.0,0.007948554749528389
-1.0,-0.6000000000000005,-1.0,-0.6994137775821698,-1.0,-0.9884326200115674,0.5248442859637645,0.25,1.0,0.0,0.009310331532113043
-1.0,-0.6000000000000005,-1.0,-0.6994137775821698,-1.0,-0.9861191440138809,0.7696258868568887,0.25,1.0,0.0,0.010633479838296423
-1.0,-0.6000000000000005,-1.0,-0.6994137775821698,-1.0,-0.9838056680161943,1.0,0.25,1.0,0.0,0.011925366143177461
-1.0,-0.6000000000000005,-1.0,-0.9158068141593064,-0.6000000000000001,-0.7619433198380567,-0.9999999999999993,0.25,1.0,0.0,0.04515037286993462
-1.0,-0.6000000000000005,-1.0,-0.9158068141593064,-0.6000000000000001,-0.7369577790630422,-0.6438245304334964,0.25,1.0,0.0,0.03172931051332977
-1.0,-0.6000000000000005,-1.0,-0.9158068141593064,-0.6000000000000001,-0.7119722382880278,-0.31736632215360744,0.25,1.0,0.0,0.01979670472305365
-1.0,-0.6000000000000005,-1.0,-0.9158068141593064,-0.6000000000000001,-0.6869866975130132,-0.016046115979360648,0.25,1.0,0.0,0.01049311115564809
-1.0,-0.6000000000000005,-1.0,-0.9158068141593064,-0.6000000000000001,-0.6620011567379989,0.26373219057982783,0.25,1.0,0.0,0.005156349206661122
-1.0,-0.6000000000000005,-1.0,-0.9158068141593064,-0.6000000000000001,-0.6370156159629844,0.5248442859637645,0.25,1.0,0.0,0.004752828389406773
-1.0,-0.6000000000000005,-1.0,-0.9158068141593064,-0.6000000000000001,-0.6120300751879699,0.7696258868568887,0.25,1.0,0.0,0.009242552378912014
-1.0,-0.6000000000000005,-1.0,-0.9158068141593064,-0.6000000000000001,-0.5870445344129555,1.0,0.25,1.0,0.0,0.01766536172014642
-1.0,-0.6000000000000005,-1.0,-0.9549992389626983,-0.19999999999999996,-0.5238866396761133,-0.9999999999999989,0.25,1.0,0.0,0.09873760725336402
-1.0,-0.6000000000000005,-1.0,-0.9549992389626983,-0.19999999999999996,-0.47622903412377093,-0.6438245304334964,0.25,1.0,0.0,0.06846697169876312
-1.0,-0.6000000000000005,-1.0,-0.9549992389626983,-0.19999999999999996,-0.4285714285714286,-0.31736632215360794,0.25,1.0,0.0,0.039401056263804544
-1.0,-0.6000000000000005,-1.0,-0.9549992389626983,-0.19999999999999996,-0.38091382301908605,-0.016046115979360204,0.25,1.0,0.0,0.015240019217163635
-1.0,-0.6000000000000005,-1.0,-0.9549992389626983,-0.19999999999999996,-0.33325621746674383,0.263732190579827,0.25,1.0,0.0,0.0034596106195064016
-1.0,-0.6000000000000005,-1.0,-0.9549992389626983,-0.19999999999999996,-0.2855986119144014,0.5248442859637645,0.25,1.0,0.0,0.009601192123598964
-1.0,-0.6000000000000005,-1.0,-0.9549992389626983,-0.19999999999999996,-0.23794100636205895,0.7696258868568887,0.25,1.0,0.0,0.02886408999567776
-1.0,-0.6000000000000005,-1.0,-0.9549992389626983,-0.19999999999999996,-0.19028340080971662,1.0,0.25,1.0,0.0,0.05412902688960529
-1.0,-0.6000000000000005,-1.0,-0.975731103373688,0.20000000000000018,-0.2858299595141699,-0.9999999999999993,0.25,1.0,0.0,0.15272537327283478
-1.0,-0.6000000000000005,-1.0,-0.975731103373688,0.20000000000000018,-0.2155002891844996,-0.643824530433497,0.25,1.0,0.0,0.10720257013268934
-1.0,-0.6000000000000005,-1.0,-0.975731103373688,0.20000000000000018,-0.1451706188548293,-0.31736632215360794,0.25,1.0,0.0,0.06141557280227476
-1.0,-0.6000000000000005,-1.0,-0.975731103373688,0.20000000000000018,-0.07484094852515888,-0.016046115979360648,0.25,1.0,0.0,0.020686247357358706
-1.0,-0.6000000000000005,-1.0,-0.975731103373688,0.20000000000000018,-0.004511278195488577,0.263732190579827,0.25,1.0,0.0,0.002859163031542093
-1.0,-0.6000000000000005,-1.0,-0.975731103373688,0.20000000000000018,0.06581839213418172,0.5248442859637645,0.25,1.0,0.0,0.021354482134309367
-1.0,-0.6000000000000005,-1.0,-0.975731103373688,0.20000000000000018,0.13614806246385203,0.7696258868568887,0.25,1.0,0.0,0.0576366859474117
-1.0,-0.6000000000000005,-1.0,-0.975731103373688,0.20000000000000018,0.20647773279352233,1.0,0.25,1.0,0.0,0.09846476620503321
-1.0,-0.6000000000000005,-1.0,-0.9894196762815197,0.6000000000000001,-0.04777327935222675,-1.0,0.25,1.0,0.0,0.20532399056336667
-1.0,-0.6000000000000005,-1.0,-0.9894196762815197,0.6000000000000001,0.045228455754771524,-0.643824530433497,0.25,1.0,0.0,0.14586210501833535
-1.0,-0.6000000000000005,-1.0,-0.9894196762815197,0.6000000000000001,0.1382301908617698,-0.31736632215360794,0.25,1.0,0.0,0.08442544307574497
-1.0,-0.6000000000000005,-1.0,-0.9894196762815197,0.6000000000000001,0.23123192596876807,-0.016046115979360648,0.25,1.0,0.0,0.026702938406063532
-1.0,-0.6000000000000005,-1.0,-0.9894196762815197,0.6000000000000001,0.32423366107576634,0.263732190579827,0.25,1.0,0.0,0.003339429596886929
-1.0,-0.6000000000000005,-1.0,-0.9894196762815197,0.6000000000000001,0.4172353961827646,0.5248442859637645,0.25,1.0,0.0,0.03711742500456268
-1.0,-0.6000000000000005,-1.0,-0.9894196762815197,0.6000000000000001,0.5102371312897631,0.7696258868568887,0.25,1.0,0.0,0.08938283421767856
-1.0,-0.6000000000000005,-1.0,-0.9894196762815197,0.6000000000000001,0.6032388663967612,1.0,0.25,1.0,0.0,0.14399299940543653
-1.0,-0.6000000000000005,-1.0,-0.9994609849276141,1.0,0.1902834008097165,-0.9999999999999993,0.25,1.0,0.0,0.2563429540220624
-1.0,-0.6000000000000005,-1.0,-0.9994609849276141,1.0,0.30595720069404275,-0.643824530433497,0.25,1.0,0.0,0.18385899625273563
-1.0,-0.6000000000000005,-1.0,-0.9994609849276141,1.0,0.4216310005783688,-0.31736632215360794,0.25,1.0,0.0,0.10773947644462864
-1.0,-0.6000000000000005,-1.0,-0.9994609849276141,1.0,0.5373048004626952,-0.016046115979360648,0.25,1.0,0.0,0.03317420868788648
-1.0,-0.6000000000000005,-1.0,-0.9994609849276141,1.0,0.652978600347021,0.263732190579827,0.25,1.0,0.0,0.004835235925057514
-1.0,-0.6000000000000005,-1.0,-0.9994609849276141,1.0,0.7686524002313477,0.5248442859637645,0.25,1.0,0.0,0.0549638829943139
-1.0,-0.6000000000000005,-1.0,-0.9994609849276141,1.0,0.8843262001156738,0.7696258868568887,0.25,1.0,0.0,0.12189308242483152
-1.0,-0.6000000000000005,-1.0,-0.9994609849276141,1.0,1.0,1.0,0.25,1.0,0.0,0.18911235787754005
-1.0,-0.6000000000000005,-0.5999999999999999,-0.4052028423596138,-1.0,-1.0,-0.9999999999999993,0.25,1.0,0.0,0.13125626201570495
-1.0,-0.6000000000000005,-0.5999999999999999,-0.4052028423596138,-1.0,-0.9976865240023135,-0.643824530433497,0.25,1.0,0.0,0.13463970454811974
-1.0,-0.6000000000000005,-0.5999999999999999,-0.4052028423596138,-1.0,-0.995373048004627,-0.31736632215360794,0.25,1.0,0.0,0.13781846482103832
-1.0,-0.6000000000000005,-0.5999999999999999,-0.4052028423596138,-1.0,-0.9930595720069404,-0.016046115979360204,0.25,1.0,0.0,0.14082235466256673
-1.0,-0.6000000000000005,-0.5999999999999999,-0.4052028423596138,-1.0,-0.9907460960092539,0.263732190579827,0.25,1.0,0.0,0.14367534848814784
-1.0,-0.6000000000000005,-0.5999999999999999,-0.4052028423596138,-1.0,-0.9884326200115674,0.5248442859637645,0.25,1.0,0.0,0.14639702992026848
